id,date,message,sender_id
5372,2025-01-16T15:18:29+00:00,,-1001649695480
5371,2025-01-16T15:18:29+00:00,,-1001649695480
5370,2025-01-16T15:18:29+00:00,"ቴሌግራም🫐 t.me/modernshoppingcenter ""በአዲስ ነገረ ሁሌም ቀዳሚዏች ነን"" 🔠🔠🔠🔠 🔠🔠🔠🔠 🔠🔠🔠🔠🔠🔠🔠🔠🔠 🔤 የልጆች ምግብ መስሪያ 🔤 በከፍተኛ ሙቀት ምግብን እስቲም የሚያደርግ 🔤 እስቲም ያደረገውን የሚደባልቅ ወይም የሚፈጭ 🔤 ምላጩ እስቴለስ እስቲል የሆነ 🔤 ጆጉ 500ml የመያዝ አቅም ያለው 🔤 mixing power 110W 🔤 Heating power 300W 🔤 ለማፅዳት ቀላል 🔤 ለአጠቃቀም ምቹ በ📥 💵💵 ☃️ የቲክ ቶክ ፔጃችንን ለማግኘት ሊንኩን ይጫኑ ⬇️ http://tiktok.com/@modernshoppingcenter1 📞 0924743736 📞 0974978584 በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 🔽 📞 0961373839 ✈️ የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 💬 t.me/modernshopping1 💬 t.me/modernshopping2 🏍🏍አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። ⚡️⚡️ ለክፍለ ሀገር ደንበኞቻችን በመነሐሪያ በኩል አድርገን በሹፌር እንልካለን። ❓ አድራሻ ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ( ሆሊ ሲቲ ሴንተር ሞል ) ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል ሚዛን ላይ M06 ቁጥር 2️⃣ = ጀሞ መስታወት ፋብሪካ ጭስ መዉጫዉ ፊት ለፊት ( ራሐ ሞል ) ግራዉንድ ፍሎር ከደረጃዉ ጎን RM G-06 (ትልቁ ሚና ፈርኒቸር ያለበት ህንፃ) ⭐️ ""በሞደርን እቃወዏች ሂወትዎን ሞደርናይዝ ያድርጉ ""⭐️",-1001649695480
5369,2025-01-16T07:38:02+00:00,,-1001649695480
5368,2025-01-16T07:38:02+00:00,,-1001649695480
5367,2025-01-16T07:38:02+00:00,,-1001649695480
5366,2025-01-16T07:38:01+00:00,"ቴሌግራም🫐 t.me/modernshoppingcenter ""በአዲስ ነገረ ሁሌም ቀዳሚዏች ነን"" ✔️ የፍራፍሬ አና የፓስታ ማጥለያ ✔️ እስቴለስ እስቲል ስለሆነ የማይዝግ እና ረዘም ላለ ጊዜ የሚያገለግል ✔️ ለአጠቃቀም ቀላል 3ቱን በ📥 💵1500💵 ☃️ የቲክ ቶክ ፔጃችንን ለማግኘት ሊንኩን ይጫኑ ⬇️ http://tiktok.com/@modernshoppingcenter1 📞 0924743736 📞 0974978584 በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 🔽 📞 0961373839 ✈️ የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 💬 t.me/modernshopping1 💬 t.me/modernshopping2 🏍🏍አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። ⚡️⚡️ ለክፍለ ሀገር ደንበኞቻችን በመነሐሪያ በኩል አድርገን በሹፌር እንልካለን። ❓ አድራሻ ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ( ሆሊ ሲቲ ሴንተር ሞል ) ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል ሚዛን ላይ M06 ቁጥር 2️⃣ = ጀሞ መስታወት ፋብሪካ ጭስ መዉጫዉ ፊት ለፊት ( ራሐ ሞል ) ግራዉንድ ፍሎር ከደረጃዉ ጎን RM G-06 (ትልቁ ሚና ፈርኒቸር ያለበት ህንፃ) ⭐️ ""በሞደርን እቃወዏች ሂወትዎን ሞደርናይዝ ያድርጉ ""⭐️",-1001649695480
5365,2025-01-15T08:21:58+00:00,"🔥 ተጀመረ 💡ተጀመረ💡 ተጀመረ 🔥 🎄ልዩ እዉነተኛ የበዓል ቅናሽ🎄 🎄 ከታህሳስ 21 እስከ ጥር 7 ድረስ የሚቆይ እዉነተኛ ቅናሽ አድርገናል።🎄 🧦🎁🧸 እንዲሁም በነዚሁ ቀናቶች ከ3000💵 በላይ ለሚገዙ ደንበኞቻችን🎁 ልዩ የበዓል ስጦታ አዘጋጅተናል🎁🎁🧦 🔤 ኳሊቲ የዉሀ ጆግ 🔤 6 መጠጫ ብርጭቆ ያለዉ 🔤 ከንፁህ ጠርሙስ የተሰራ 🔤 ማቅረቢያዉ ክዳኑ የእንጨት 🔤 ለራስዎ ቢሉ ለስጦታ ተመራጭ 🔤 ለአጠቃቀም ቀላል በ👎 ❌3000❌ ✔️2800✔️ ☃️ የቲክ ቶክ ፔጃችንን ለማግኘት ሊንኩን ይጫኑ ⬇️ http://tiktok.com/@modernshoppingcenter1 📞 0924743736 📞 0974978584 በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 🎄 📞 0961373839 ✈️ የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 💬 t.me/modernshopping1 💬 t.me/modernshopping2 🚚 አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 🚗 ለክፍለ ሀገር ደንበኞቻችን በመነሐሪያ በኩል አድርገን በሹፌር እንልካለን። ❓ አድራሻ ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ( ሆሊ ሲቲ ሴንተር ሞል ) ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል ሚዛን ላይ M06 ቁጥር 2️⃣ = ጀሞ መስታወት ፋብሪካ ጭስ መዉጫዉ ፊት ለፊት ( ራሐ ሞል ) ግራዉንድ ፍሎር ከደረጃዉ ጎን RM G-06 (ትልቁ ሚና ፈርኒቸር ያለበት ህንፃ) ⭐️ ""በሞደርን እቃወዏች ሂወትዎን ሞደርናይዝ ያድርጉ ""⭐️",-1001649695480
5364,2025-01-14T11:44:37+00:00,"🔥 ተጀመረ 💡ተጀመረ💡 ተጀመረ 🔥 🎄ልዩ እዉነተኛ የበዓል ቅናሽ🎄 🎄 ከታህሳስ 21 እስከ ጥር 7 ድረስ የሚቆይ እዉነተኛ ቅናሽ አድርገናል።🎄 🧦🎁🧸 እንዲሁም በነዚሁ ቀናቶች ከ3000💵 በላይ ለሚገዙ ደንበኞቻችን🎁 ልዩ የበዓል ስጦታ አዘጋጅተናል🎁🎁🧦 🔤 የአትክልት ወይም የሰላጣ ማቅረቢያ 🔤 2 የራሱ ውብ የሆኑ ማውጫ መሰኪያዎች ያሉት 🔤 ከንፁህ አክሬሊክ የተሰራ 🔤 ውብ ና ማራኪ እቃ 🔤 በትልቁ መጠን የቀረበ 🔤 ለአጠቃቀም ቀላል በ👎 ❌2200❌ ✔️2000✔️ ☃️ የቲክ ቶክ ፔጃችንን ለማግኘት ሊንኩን ይጫኑ ⬇️ http://tiktok.com/@modernshoppingcenter1 📞 0924743736 📞 0974978584 በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 🎄 📞 0961373839 ✈️ የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 💬 t.me/modernshopping1 💬 t.me/modernshopping2 🚚 አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 🚗 ለክፍለ ሀገር ደንበኞቻችን በመነሐሪያ በኩል አድርገን በሹፌር እንልካለን። ❓ አድራሻ ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ( ሆሊ ሲቲ ሴንተር ሞል ) ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል ሚዛን ላይ M06 ቁጥር 2️⃣ = ጀሞ መስታወት ፋብሪካ ጭስ መዉጫዉ ፊት ለፊት ( ራሐ ሞል ) ግራዉንድ ፍሎር ከደረጃዉ ጎን RM G-06 (ትልቁ ሚና ፈርኒቸር ያለበት ህንፃ) ⭐️ ""በሞደርን እቃወዏች ሂወትዎን ሞደርናይዝ ያድርጉ ""⭐️",-1001649695480
5363,2025-01-13T13:29:42+00:00,,-1001649695480
5362,2025-01-13T13:29:42+00:00,,-1001649695480
5361,2025-01-13T13:29:42+00:00,,-1001649695480
5360,2025-01-13T13:29:42+00:00,"🔥 ተጀመረ 💡ተጀመረ💡 ተጀመረ 🔥 🎄ልዩ እዉነተኛ የበዓል ቅናሽ🎄 🎄 ከታህሳስ 21 እስከ ጥር 7 ድረስ የሚቆይ እዉነተኛ ቅናሽ አድርገናል።🎄 🧦🎁🧸 እንዲሁም በነዚሁ ቀናቶች ከ3000💵 በላይ ለሚገዙ ደንበኞቻችን🎁 ልዩ የበዓል ስጦታ አዘጋጅተናል🎁🎁🧦 🔤🔤🔤🔤 🔤🔤🔤🔤🔤 🔤 Roti maker 🔤 ቂጣ፣ ቻፓቲ እና ፈጢራ የመሳሰሉትን በቀላሉ መስራት የሚችል 🔤 ፕሌቱ non stick የሆነ 🔤 ሊጡ እንዳይፈስ ዙሪያዉ ላይ መገደቢያ ያለዉ 🔤 made in india የሆነ 🔤 ለአጠቃቀም ቀላል በ👎 ❌4600❌ ✔️4300✔️ ☃️ የቲክ ቶክ ፔጃችንን ለማግኘት ሊንኩን ይጫኑ ⬇️ http://tiktok.com/@modernshoppingcenter1 📞 0924743736 📞 0974978584 በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 🎄 📞 0961373839 ✈️ የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 💬 t.me/modernshopping1 💬 t.me/modernshopping2 🚚 አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 🚗 ለክፍለ ሀገር ደንበኞቻችን በመነሐሪያ በኩል አድርገን በሹፌር እንልካለን። ❓ አድራሻ ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ( ሆሊ ሲቲ ሴንተር ሞል ) ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል ሚዛን ላይ M06 ቁጥር 2️⃣ = ጀሞ መስታወት ፋብሪካ ጭስ መዉጫዉ ፊት ለፊት ( ራሐ ሞል ) ግራዉንድ ፍሎር ከደረጃዉ ጎን RM G-06 (ትልቁ ሚና ፈርኒቸር ያለበት ህንፃ) ⭐️ ""በሞደርን እቃወዏች ሂወትዎን ሞደርናይዝ ያድርጉ ""⭐️",-1001649695480
5359,2025-01-13T06:21:48+00:00,"🔥 ተጀመረ 💡ተጀመረ💡 ተጀመረ 🔥 🎄ልዩ እዉነተኛ የበዓል ቅናሽ🎄 🎄 ከታህሳስ 21 እስከ ጥር 7 ድረስ የሚቆይ እዉነተኛ ቅናሽ አድርገናል።🎄 🧦🎁🧸 እንዲሁም በነዚሁ ቀናቶች ከ3000💵 በላይ ለሚገዙ ደንበኞቻችን🎁 ልዩ የበዓል ስጦታ አዘጋጅተናል🎁🎁🧦 ✔️ የሻይ ና የብና ማንኪያ ✔️ 6 ማንኪያ የሆነ ✔️ ቀለሙ የማይለቅ ✔️ ለገበታዎ ተጨማሪ ውበት የሚሰጥ በ👎 ❌600❌ ✔️500✔️ ☃️ የቲክ ቶክ ፔጃችንን ለማግኘት ሊንኩን ይጫኑ ⬇️ http://tiktok.com/@modernshoppingcenter1 📞 0924743736 📞 0974978584 በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 🎄 📞 0961373839 ✈️ የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 💬 t.me/modernshopping1 💬 t.me/modernshopping2 🚚 አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 🚗 ለክፍለ ሀገር ደንበኞቻችን በመነሐሪያ በኩል አድርገን በሹፌር እንልካለን። ❓ አድራሻ ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ( ሆሊ ሲቲ ሴንተር ሞል ) ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል ሚዛን ላይ M06 ቁጥር 2️⃣ = ጀሞ መስታወት ፋብሪካ ጭስ መዉጫዉ ፊት ለፊት ( ራሐ ሞል ) ግራዉንድ ፍሎር ከደረጃዉ ጎን RM G-06 (ትልቁ ሚና ፈርኒቸር ያለበት ህንፃ) ⭐️ ""በሞደርን እቃወዏች ሂወትዎን ሞደርናይዝ ያድርጉ ""⭐️",-1001649695480
5358,2025-01-11T18:50:43+00:00,👍👍👍👍👍👍👍👍👍👍 በረፍት ቀንዎ እየተዝናኑ መገብየት ከፈለጉ 😉 በ 2ቱም ቅርንጫፎቻችን ከጠዋቱ 2:30 እስከ ቀኑ 10:00 ክፍት ሆነዉ ይጠብቆዎታል👍,-1001649695480
5357,2025-01-11T11:12:43+00:00,,-1001649695480
5356,2025-01-11T11:12:43+00:00,,-1001649695480
5355,2025-01-11T11:12:43+00:00,,-1001649695480
5354,2025-01-11T11:12:43+00:00,"🔥 ተጀመረ 💡ተጀመረ💡 ተጀመረ 🔥 🎄ልዩ እዉነተኛ የበዓል ቅናሽ🎄 🎄 ከታህሳስ 21 እስከ ጥር 7 ድረስ የሚቆይ እዉነተኛ ቅናሽ አድርገናል።🎄 🧦🎁🧸 እንዲሁም በነዚሁ ቀናቶች ከ3000💵 በላይ ለሚገዙ ደንበኞቻችን🎁 ልዩ የበዓል ስጦታ አዘጋጅተናል🎁🎁🧦 🔠🔠🔠🔠 🔠🔠🅰️🔠🔠 🔠🔠🔠 🔠🔠🔠🔠🔠🅰️🔠🔠 🔤 የወጥ ማቅረቢያ እና ማብሰያ 🔤 ሙቀትን መቋቋም የሚችል 🔤 1.8 ሌትር የመያዝ አቅም ያለው 🔤 Electric Stove, Gass Stove and microwave ላይ መጠቀም የሚያስችል 🔤 እጀታው እንጨት የሆነ 🔤 ለቤቶ ተጨማሪ ውበት የሚሆን 🔤 ለማፅዳት ቀላል በ👎 ❌2600❌ ✔️2450✔️ ☃️ የቲክ ቶክ ፔጃችንን ለማግኘት ሊንኩን ይጫኑ ⬇️ http://tiktok.com/@modernshoppingcenter1 📞 0924743736 📞 0974978584 በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 🎄 📞 0961373839 ✈️ የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 💬 t.me/modernshopping1 💬 t.me/modernshopping2 🚚 አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 🚗 ለክፍለ ሀገር ደንበኞቻችን በመነሐሪያ በኩል አድርገን በሹፌር እንልካለን። ❓ አድራሻ ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ( ሆሊ ሲቲ ሴንተር ሞል ) ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል ሚዛን ላይ M06 ቁጥር 2️⃣ = ጀሞ መስታወት ፋብሪካ ጭስ መዉጫዉ ፊት ለፊት ( ራሐ ሞል ) ግራዉንድ ፍሎር ከደረጃዉ ጎን RM G-06 (ትልቁ ሚና ፈርኒቸር ያለበት ህንፃ) ⭐️ ""በሞደርን እቃወዏች ሂወትዎን ሞደርናይዝ ያድርጉ ""⭐️",-1001649695480
5353,2025-01-10T12:54:24+00:00,,-1001649695480
5352,2025-01-10T12:54:24+00:00,,-1001649695480
5351,2025-01-10T12:54:24+00:00,"🔥 ተጀመረ 💡ተጀመረ💡 ተጀመረ 🔥 🎄ልዩ እዉነተኛ የበዓል ቅናሽ🎄 🎄 ከታህሳስ 21 እስከ ጥር 7 ድረስ የሚቆይ እዉነተኛ ቅናሽ አድርገናል።🎄 🧦🎁🧸 እንዲሁም በነዚሁ ቀናቶች ከ3000💵 በላይ ለሚገዙ ደንበኞቻችን🎁 ልዩ የበዓል ስጦታ አዘጋጅተናል🎁🎁🧦 🔤 100% ኦርጂናል ቢላ ሴት 🔤 በጣም ስልና ጠንካራ 🔤 3 የተለያየ መጠን ያላቸው ቢላዎች 🔤 1 መከትከቻ 🔤 1መጥቀስ 🔤 1የአትክልት መፈቅፈቂያ 🔤 የማይዝግ የማይሰበር በ👎 ❌2100❌ ✔️1800✔️ ☃️ የቲክ ቶክ ፔጃችንን ለማግኘት ሊንኩን ይጫኑ ⬇️ http://tiktok.com/@modernshoppingcenter1 📞 0924743736 📞 0974978584 በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 🎄 📞 0961373839 ✈️ የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 💬 t.me/modernshopping1 💬 t.me/modernshopping2 🚚 አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 🚗 ለክፍለ ሀገር ደንበኞቻችን በመነሐሪያ በኩል አድርገን በሹፌር እንልካለን። ❓ አድራሻ ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ( ሆሊ ሲቲ ሴንተር ሞል ) ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል ሚዛን ላይ M06 ቁጥር 2️⃣ = ጀሞ መስታወት ፋብሪካ ጭስ መዉጫዉ ፊት ለፊት ( ራሐ ሞል ) ግራዉንድ ፍሎር ከደረጃዉ ጎን RM G-06 (ትልቁ ሚና ፈርኒቸር ያለበት ህንፃ) ⭐️ ""በሞደርን እቃወዏች ሂወትዎን ሞደርናይዝ ያድርጉ ""⭐️",-1001649695480
5350,2025-01-10T06:20:45+00:00,"🔥 ተጀመረ 💡ተጀመረ💡 ተጀመረ 🔥 🎄ልዩ እዉነተኛ የበዓል ቅናሽ🎄 🎄 ከታህሳስ 21 እስከ ጥር 7 ድረስ የሚቆይ እዉነተኛ ቅናሽ አድርገናል።🎄 🧦🎁🧸 እንዲሁም በነዚሁ ቀናቶች ከ3000💵 በላይ ለሚገዙ ደንበኞቻችን🎁 ልዩ የበዓል ስጦታ አዘጋጅተናል🎁🎁🧦 ✔️ የሰላጣ ና የፍሩት ማቅረቢያ ✔️ ከንፁህ አክሬሊክ የተሰራ ✔️ ውብ ና ማራኪ እቃ በ👎 ❌1000❌ ✔️800✔️ ☃️ የቲክ ቶክ ፔጃችንን ለማግኘት ሊንኩን ይጫኑ ⬇️ http://tiktok.com/@modernshoppingcenter1 📞 0924743736 📞 0974978584 በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 🎄 📞 0961373839 ✈️ የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 💬 t.me/modernshopping1 💬 t.me/modernshopping2 🚚 አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 🚗 ለክፍለ ሀገር ደንበኞቻችን በመነሐሪያ በኩል አድርገን በሹፌር እንልካለን። ❓ አድራሻ ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ( ሆሊ ሲቲ ሴንተር ሞል ) ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል ሚዛን ላይ M06 ቁጥር 2️⃣ = ጀሞ መስታወት ፋብሪካ ጭስ መዉጫዉ ፊት ለፊት ( ራሐ ሞል ) ግራዉንድ ፍሎር ከደረጃዉ ጎን RM G-06 (ትልቁ ሚና ፈርኒቸር ያለበት ህንፃ) ⭐️ ""በሞደርን እቃወዏች ሂወትዎን ሞደርናይዝ ያድርጉ ""⭐️",-1001649695480
5349,2025-01-09T10:52:59+00:00,,-1001649695480
5348,2025-01-09T10:52:59+00:00,,-1001649695480
